imdb_id,Rating,Review
tt0449059,9,"""I saw Little Miss Sunshine a week ago at the Sydney Film Festival, and the audience I saw it with loved it. There was a lot of laughter going on - especially at the hilarious ending. And amidst the jokes it deals smartly with it's theme of the value of chasing your dreams and being one of life's 'winners' versus valuing what you already have. Or put another way, it celebrates the joys of losing in a culture obsessed with winning.I'm not going to go into detail about the plot, as the film hasn't been widely released yet. There are no huge plots twists, but I think you'll have more fun with this film if you don't know exactly where it's going.As the film started I wasn't so sure about it. All the characters (apart from Toni Colette's perhaps) seemed to be written as being amusingly quirky in a predictable indie-comedy way. But as the movie went on it became easier to warm to them. I think it helped that the actors appeared to be having genuine fun together. These guys don't feel like much of a family at first, and I wondered a couple of times why these people would bother sticking together, but as things progress the strengths of this particular family unit become obvious. And just as all comedies should, it gets funnier as it goes on. I was pleased to see the script stayed true to it's messages all the way to the end, and didn't turn preachy or maudlin. The whole cast work excellently together, and I hope this film has all the success it deserves once it's released."""
tt0449059,9,"""Here is a film that lives up to the expectations of a very funny trailer. It's an oddball comedy, and it's dark, and it's funny, and it's touching, and it will charm the pants off many in the audience. Here is a simple story in which our lovely contestant and her family try to find their way to California so that she can prove to the world she is not a loser! The premise itself can lead to years of therapy for a family that should get a group rate in psychiatric care.Expert editing and superb comedic performances from all the principals involved will have many overlook the fact that the plot line is a little too contrived at times. The set pieces will have the audience howling with laughter as we see different characters trying to overcome some pretty irreverent obstacles. The scene at the gas station contains moments of deep sadness and offbeat humor, something that Carrell pulls off wonderfully, and none will be able to look at the trunk of a car, some dubious literary material, and highway patrol the same way after seeing the infamous scene in the film.The best is of course, saved for last, and by this time we are waiting for something outrageous which """"Little Miss Sunshine"""" delivers unapologetically. A classic track will probably be recharged for a new generation, as the bonds of family precariously balance a moment that could be as tacky as they come.""""Sunshine"""" is one of the best things to come out of American cinema this year, an original film that relies on a script that understands the differences between generations in the same family. It doesn't explain why each character is as quirky as can be, and it doesn't build much background because it is not needed to make the film work. Kinnear, Colette, Abigail, Arkin, and Correll are a fine team and keep the film's feel fresh throughout the film. Here is a family that has no special qualities or powers, a family that will make us rejoice that creativity is still alive in Hollywood, a film that will provide us with plenty of much needed sunshine in an otherwise pretty dull summer."""
tt0449059,9,"""It's a big risk when you base your movie around a child. Nine times out of ten it will end in an annoying disaster. The likes of 'Home Alone' are the exception. 'Little Miss Sunshine' is a rare case of getting it oh so right. Abigail Breslin was fantastic in this movie.Sure she has an amazing cast of adults around her. But in a way that only makes her performance even more impressive. She is not only holding court with them, she is often showing them up and stealing scenes.There's a tremendous balance of uplifting and heavy material in this movie. It's a feel-good, but it isn't afraid to pull at the heart-strings either. Very few movies find the intricate balance between these two gears as well as this movie does.It's taken me 16 years to finally see this movie but I'm glad I finally did. It is a treasure. 9/10."""
tt0964517,9,"""In many ways, """"The Fighter"""" is the film of 2011. A family drama with a pugilistic background. The punches, physical and emotional in and out of the ring took me completely by surprise. What didn't surprise me was Mark Wahlberg's signature all over the place. Let me explain: Many years ago I was at a lecture by director Martin Donovan when during the Q&A somebody made fun of the fact that Calvin Klein underwear model Marky Mark had played a part (his first acting role) in Donovan's made for TV """"The Substitute"""" Donovan with elegance, wit and firmness destroyed the guy asking the question, describing Wahlberg's strengths and ended up saying """"Mark Wahlberg will be one of the top actors around and he will probably be running Hollywood within a decade"""" I had Donovan's words buzzing in my ears when I sat speechless watching """"Boogie Nights"""". Wahlberg also produced """"Entourage"""" and the startling """"In Treatment"""". He now produced """"The Fighter"""" and his performance, interior and powerful, dominates the film allowing other members of the cast, to shine in truly showy roles, Christian Bale for instance - really good. Melissa Leo is a stand out as the mother/manager. Superb. So I won't be surprised to see Mark Wahlberg receiving the top honors at the next Academy Awards, as an actor and producer. He certainly deserves it. Bravo!"""
tt0964517,9,"""When it comes to winning awards, boxing films seem to always be contenders; as such, the thought of watching """"another boxing film"""" can be off-putting. But """"The Fighter"""" hangs in and fends off those labels, earning every bit of its critical praise. That's because most of the fighting in this film takes place out of the ring; """"Irish"""" Micky Ward (Mark Wahlberg) spars with the troublesome brother who trains him and his mother who manages him and these superb supporting characters have their own challengers to overcome.David O. Russell brings a needed dose of realism to the boxing genre, downplaying the underdog nature of Micky's true story and focusing on the relationships that push him through and hold him back all throughout his journey toward the welterweight title. Much of the time, in fact, the story feels equally Micky's and his brother's. Dickie Eklund (Christian Bale), as beat over our heads early in the film, went ten rounds with Sugar Ray Leonard and knocked him down, becoming the pride of small working-class town Lowell, Mass. — which as one might imagine, wasn't hard.But Dickie, an off-kilter, fun-loving yet irresponsible guy (a transformative performance from Bale to say the least), spends the time he's not training Micky in crack houses. In fact, he's completely oblivious to the fact that HBO is following him around for their documentary on crack abuse, not one about his """"comeback."""" It's clear that his behavior is keeping Micky, whose had a string of bad losses of late, down. After an embarrassing fight in which Micky was mismatched, Micky suddenly finds himself wondering whether he should keep his boxing career and family separate.The idea of it irritates Micky's mother Alice, played by Melissa Leo, who impressively embodies every controlling mother. Alice sits in her house most days and smokes cigarettes while her seven grown daughters pathetically vie for her attention. Leo keeps Alice from being an aggravating total monster, providing a more complete picture of a mother whose blurred the line between business and family.Amy Adams also excels in her supporting role, a bartender and college dropout, but one who — like the audience — sees how Micky's family has kept him back and as his girlfriend pushes him toward the right path. Interestingly, as she grows more invested in Micky's career, the script divides her from the audience, which gives her performance more weight.Russell's characters have a harsh reality to them, much like the Boston-based characters in Ben Affleck's films """"Gone Baby Gone"""" and """"The Town."""" In addition to looks, clothes and mannerisms, Russell chooses a more hand-held documentary feel for the film like Darren Aronofsky's """"The Wrestler"""" and even opts to film parts of the boxing sequences with lenses like the ones used in the late '90s to give the feel of watching a live broadcast.The fights, though effective, remain secondary to the other """"fighting."""" Watching Dickie spiral downward and come back up again, Alice have trouble letting go and Micky struggle to speak up for himself and recognize what he truly needs serves as the more compelling conflict. All together, they give """"The Fighter"""" the best ensemble cast of 2010. And like all great boxing films, all these tensions blow in and out make their way symbolically into the boxing ring for that final fight. As Dickie urges on his brother in the waning rounds of the championship fight, he captures it perfectly when he says """"everything that's happened, take that out there with you.""""The emotional moments of """"The Fighter"""" do lack a real knockout and many intimate moments are tempered with humor in awkward but not scene-ruining ways, but rather than be a heavyweight drama that rides the underdog story for two hours, """"The Fighter"""" opts to be something a bit more natural by fixing on the right things: the people and the personal relationships that hurt or harm us, are all essential to our success.~Steven CVisit my site at http://moviemusereviews.com"""
tt0388795,9,"""I've always admired this film to a certain extent, but I think the thing that always kept me from loving it was that it never resonated with me emotionally. I would get attached while watching it, but all of those feelings would leave me fairly soon afterward. It had been about five years since I'd seen the film, and in that time I have grown up a lot, fallen in love, had my heart ripped to shreds and fallen back in love again and I think this growth personally has really opened me up to a place in my mind and heart to embrace this film more than most other screen romances that exist. Almost immediately it hit me harder than it had before and after a day since I watched it, the pain and heartache I experienced during it still remains at my core.It's a love film told non-traditionally, but not because it's two men, that doesn't even factor into the depiction of it. It's nontraditional because it's two people fighting against the love and it's accuracy in this is startling. How there are times where you can hate the person you love, hate so many things about them and hate that you are in love with them, but you can't give it up at all. You can't walk away from it because it's like an addiction and I think this film more than any before it captures that remarkably.A lot of this lies in the writing, but of course the performances from Heath Ledger and Jake Gyllenhaal certainly play a key factor in capturing it. Their characters take the love in different forms, Ennis fighting himself over it and Jack fighting the world because of it, but both actors capture exactly what they need to and bring this magnetism that really sparks. Gyllenhaal's openness is beautiful, his determination to make the love work and to just exist the way he wants to, he definitely provides the emotional anchor for the film and gives a heartbreaking portrayal.It's Ledger, of course, who steals the show though, with a kind of transcendent performance that we're treated to maybe once a decade. He becomes this character in such a vivid way that you don't even recognize the actor inside the role anymore. Gyllenhaal is Jack and hits the surface notes expertly, but you can still see Jake Gyllenhaal in there. Heath Ledger is completely gone and from the very beginning of the film we have Ennis and we have him until the very end. This character is an incredibly difficult one to take on, he could have easily been someone who was hard to like or sympathize with due to his internalizing and his refusal to fully embrace the relationship and who he is, but that's what makes it hit even harder, thanks to Ledger's brutal work.You see the pain in this person living a lie in every moment we have with him, with that turned in mouth and speech pattern that always sounds like it's hurting him to let anything out because he's afraid of how people are going to react. It's a performance unlike any other out there and in the end it's one that brings me to my knees. """"Jack, I swear,"""" was always a line that floored me when I was watching it but now it's at a point where just thinking of the line and the way that Ledger delivers it brings some water to my eyes."""
tt0388795,9,"""I have viewed Brokeback Mountain a total of three times on a 50 inch plasma. I spaced my views almost six months apart so I could grasp more completely and without prejudice, how I would rate this flick.It is beyond a doubt an American classic and looking back I regret so profoundly the death of Heath, who played Enis. The amount of acting skill and diversity it took to do such a touching and completely honest job, makes this young man, Heath Ledger, a legend.The scenes in the Brokeback were beautiful and allowed me to imagine somehow I was transformed back in time watch these young men.The truth is neither one of the characters was entirely gay, rather bisexual, but they did find each other as their own natural soul mates.Unfortunately cultural prejudice and homophobia prevented them from doing what Jack Twist had dreamed, ranching together on his father's spread.The final scenes are absolutely acted with such depth of character, the viewer is taken to tears. The Brokeback will not have Jack's ashes, since even in death, the culture denies him his final request, his ashes spread upon the Brokeback.Many of the bigots who have posted here on this fine cinema should be ashamed as they bray their ignorance for all to read.A fine film and probably one of the top love stories of all time in film."""
tt0388795,9,"""A really quite remarkable and moving love story between 2 cowboys that transcends any notions of what love between 2 people 'should' be. From their first raw encounter of physical intimacy, to the warmth and compassion that follows, we are taken on a journey of love and despair as these 2 men endeavour to keep alive an impossible relationship in the most difficult and unforgiving of times.Full of passion, daring, hope and despair, Heath & Jake give extremely brave and heartfelt performances in roles that not only would be a formidable challenge for any straight actor, but that will also shake and perhaps change forever the traditional stereo-type of the American cowboy. The courage required to bring this 'forbidden' love story to life on the screen is almost breathtaking, and is fully deserving of any awards that come its' way"""
tt0190332,9,"""I just saw this film today.  I was totally captivated... when it was all over, and the credits began to run, it took me a couple of seconds to realize where I was.  I didn't want to get out of my seat.  And once I got out of the theatre, I couldn't even talk about it for an hour or so.  I kept running the details over and over in my head.  It's rare that a film has such an impact on me.  The cinematography was stunning.  The special effects were beautifully done.  The characters' moves were effortless.  The acting was wonderful.  I really think that Michelle Yeoh should have been nominated for an Oscar for Best Actress.  I thought that the effects and storyline complimented each other brilliantly.  There were so many different layers to the plot.  There were many things that couldn't be explained with dialogue that were expressed in the characters' faces.  This film had lighthearted moments, heartwrenching moments, romantic interludes, inspirational sentiments, wonderful plot twists, superb acting, beautifully done fight scenes, never before seen special effects...it had it all.  Some scenes may have been a little over the top, but it's *fantasy*... and yet, after a few brief moments, it somehow became completely believable. That's how much this film draws you in.  This is a one of a kind film; there is just no comparing it to any other.  It transports you to another place and time.   I highly recommend it."""
tt0190332,9,"""There are two movies in the martial art fiction genre that are competing against each other for my no. 1 wuxia movie: Hero (by Yimou Zhang) and Crouching Tiger, Hidden Dragon. Now, tbh, the score is so tied that I'll choose the first one I saw and therefore had more time to grow inside my heart, namely Hero, BUT... that isn't to say there is one movie better than the other. If I saw this one first, it would have been my favorite.It's true that Hero succeeds this movie and I'm not sure if Zhang hasn't drawn inspiration from Ang Lee's movie but I think Hero tackles some themes that one rarely sees being explored whereas Crouching Tiger feels a bit more ''western'' in its approach, especially with that mystery subplot. That makes it a bit easier to watch and doesn't require that much patience (though I, as an Eastern European, had a hard time at the beginning distinguishing people, maybe because I'm not yet used to that Manchurian queue hairstyle).I've found the cinematography exquisite. There was one scene when Jen knelt down in water in the middle of a cave and looked up to the dark sky while the rain was washing her from her previous sins, baptizing her in the name of good. It was just splendid. Another magnificent scene happened in the pine forest but I can't describe in into words, you have to see it with your own eyes.I've already adored Ziyi Zhang from Memoirs of a Geisha but now I think I'm falling in love with her :)) . Michelle Yeoh was a well-received presence, as always. Her character brought a balance between the more romantic, juvenile world of youth where family and society hinders relationships and the more mature world of adults where you are so often your own hurdle, not allowing yourself to move further and express your true feelings.A 9,4 out of 10 from me."""
tt0190332,9,"""When one thinks of wuxia films, usually the first thing that comes to mind are the fantastic fight scenes. Crouching Tiger is no exception, featuring top notch fight choreography. What really stands out is the variety offered, from a heart pumping night chase flying across rooftops, to a quiet, mesmerizing duel of wills atop the bamboo forest.The soundtrack is one of the best that I've ever heard. Whether it's traditional drum beats that amplify each punch and kick, or the sweeping, melancholic beauty of Yo-Yo Ma's cello, all of the music composed by Tan Dun fits each scene perfectly. There are some pieces that still bring a tear to my eye when I hear it.But what really sets this film apart, is having Ang Lee, one of the best character directors of our time, inject his brand of sensitivity and romance into the wuxia genre. This is a tale of two love stories, of people caught between tradition and freedom, as well as the struggle between enlightenment and holding onto one's earthly connections. I love that there are so many strong wuxia heroines in this film, and there's a specific scene involving a teacup that was just masterful in showing their battle of wits and skill.This movie really feels like a blend of East and West in terms of content, sentiment, and filming technique. If you are new to the genre, I highly recommend this one as your starting point. Since Ang Lee is a Taiwanese director, there are also no Chinese censorship or weird political talking points, and I was absorbed in the story from beginning to end.Really can't say enough to praise this film. The actors are wonderful, the music is excellent, the plot is engaging, the cinematography is beautiful, the fight scenes are exhilarating, and the ending of both love stories moved me deeply. If you haven't seen Ang Lee's masterpiece of a wuxia film yet, I highly recommend it!"""
tt9770150,9,"""When people put themselves in vulnerable positions, bad things can happen. This is a human interaction movie which shows us believable people, meeting and gaining sparks from one another. Francis McDormand has become a premier actress. She's not attractive in a movie star sense, but she has one of the most expressive faces I've ever seen in film. Granted, we don't get to see the harsh side of the equation, which would include theft, intimidation, physical harm, and mental illness. Nevertheless, I found myself transfixed. She worked so hard and her spirit was seldom defeated. How can people be giving this a one. It tells me how jaded we have become. I guess there is a faction that feels the need to take down something that is hyped as if they have some power in their shortsightedness. I'm not saying it is a perfect movie but to say it is paint drying? I guess there weren't enough superheroes or aliens in it."""
tt9770150,9,"""I believe that all bad ratings are given by people who just never traveled and did not feel these subtle details that are shown in the film. The film shows very accurately and vitally the fact that the spirit of adventurism and freedom lives inside the main character. There are no secret meanings here, even dialogues from different people about the philosophy of life are just part of the ordinary life of any person. Deep down, each person can decide and control the balance of their future and the right to make mistakes."""
tt9770150,9,"""Having read a number of the (particularly negative) reviews, I am astonished at how few people understood the heart of this movie. It is ok if you weren't engaged, though simply say that.The movie is about loss. All the stuff that happens ie. Living in a trailer, roaming around the country meeting strangers, being financially strapped and not having stability, meeting people you connect with & might have a future with, and even having a loving family that wants you stay with them -- that's all noise.When one experiences loss & displacement like Frances' character, you become a little numb. Sad. Eternally weighed down and trapped in the past. You are stuck. You feel a void that won't be fulfilled by the things most normal people feel fulfilled by. Good things may come by, though they arent enough to fill the void. Or perhaps they are, but they are too afraid to to be open to the possibility of it being real. You fear another loss. So, your nomadic existance is a better bet, than taking a gamble on something better only to experience a new loss. Not everyone will handle it this way. Some may find fulfilment of their void by helping others. Others will find other ways.The fulfilment from this nomadic lifestyle is borne out of having no expectations of anyone or any place; so, there is little chance of further disappointment or pain that can be felt. There is a freedom and release in knowing and feeling this. This becomes clear towards the end of the movie.This story and her character is a hard one to connect with, and for those that do, its a daily battle whatever their life. For those that don't connect with the character, its a blessing. In a way, if you didn't get the movie it probably also means you are one of the lucky ones not to have experienced real loss."""
tt9770150,9,"""I don't really know what the negative reviewers expected to see but let me tell you, a movie doesn't have to have a big climax or a shocking plot twist to be good. This movie is simple, heartbreaking and human. The music by Ludovico is superb as always and the portrayal of the protagonist conveys solitude, humanity and need for (but also fear of) human connection is emotionally layered and beautiful. 100% would recommend."""
tt9770150,9,"""This is a very quiet movie.It is a very slow paced film due to it being a very """"fly on the wall"""" tale, I didn't find that this hindered the experience in any way though, I was never board when watching.I think the casting of real world people was a fantastic movie by the film makers. I really am a sucker for this type of thing in a movie like in Freaks (1938). It adds this realism to a fiction story that just can't be manufactured and lets you get some sort of glimpse into a world different than your own. It is very documentary like at times.I think Frances was really good and I really appreciated all the effort that she went though trying to capture this lifestyle. Honestly though for me the real life nomads stole the show. I thought they did a fantastic job for people who are not actors. I could have sat and listened to their stories for the whole movie. I couldn't tell if these stories were their real life experiences or they were wrote for them to say but I was just captivated by them.The shots in the movie are also incredible. Chloé Zhao really knows how to get an amazing shot. There are so many in this film. They are really a treat to watch.I think the score is really lovely too and works well with the story. It is quiet and reserved much like the movie.I do however think that the character of Fern could have been a little bit more fleshed out. I could see this glimmers of personality trying to break though but they didn't. All I know is that she was a friendly woman. She was kind. I inferred other things about her but I didn't know if I was reading too much into it. I think a key moment is when a character talks about Fern and tells us what she is like and I was so confused because this wasn't the person that I had been watching. I think maybe they could have spent just a little bit more time fleshing her out maybe if they removed one of the jobs she does there could have been time.I would definitely watch it if you are at all interested in this type of film and I think that it is just an interesting watch due to the production of it. It's something a little different."""
tt0120689,9,"""The world is teeming with wretched prisons wherein all manner of men are housed. Because these men are said to have committed a crime, the places are manifest and most men serving there, have earned their stay. However, as history has shown, there are innocent men incarcerated as well. Occasionally, one of these innocents are not only imprisoned, but are further remembered because their life becomes legend. In this case, the realization is nothing short of incredible as the new prisoner is a natural empath. Steven King the prolific American horror writer, chronicles this unusual story in a Louisanna prison where one Joe Coffee, (Michael Clarke Duncan) a huge, nay, enormous Black man, having been convicted of murder, is sentenced to be executed, by electrocution. Tom Hanks( And Dabbs Greer) plays Paul Edgecomb, an aging Prison Guard, who recalls his years in the state prison. Working on 'Death Row' or """" The Green Mile """", Mr. Edgecomb recalls Mr. Coffee's arrival and the strange events during his stay. With sympathetic Guards, like Brutus Howell (David Morse), Dean Stanton (Barry Pepper), Harry Terwilliger (Jeffery Demunn and one particular sadistic guard called Percy Wetmore (Doug Hutchison), Edgecomb recollects his discovery of the man's unusual healing powers and the surprising revelations concerning his innocence. The story is crafted by Steven King and it's application to the silver screen is perhaps one of the finest adaptation ever done. Duncan is magnificent and has a superb ability to allow the audience to learn his true purpose. Were it not for the sadistic behavior of Hutchison, who earned his ultimate reward, the story would not have carried it's genuine sympathetic awe which gave this movie it's Classic status. A great film and a must for true movie fans. ****"""
tt0120689,9,This is the first time I ever saw this fantastic actor. There is something very interesting going on behind his eyes and compelling about everything he does when he is on screen. Do people know how truly rare that is? He's watchable from the moment he shows up to the moment he's gone and you can't wait for him to show up again. That is serious start quality. I have sense come to love him in everything he's been in. I even watched a superhero movie because he was in it lol. Just kidding. Superhero movies have good and bad just like every other genre. I love great acting and great actors. Sam Rockwell is one of my favorites.
tt0119488,9,"""What happens when a squad of corrupt cops in the 1950s explore a murder case from multiple angles and find their corruption coming back on them like chickens coming home to roost? Who will solve the crime? Who will survive and what will be left of them? This movie is phenomenal. The only reason I didn't give it 10 out of 10 is because I didn't care for the ending (which I won't reveal). It's a world were Hollywood and law enforcement cross over and even the hookers want to be movie stars. I have not read the Ellroy novels, but I have been told they are even more intricate than this film with a lot more backstory. I would watch a five or six hour version of this film. But even so, that is the strong point of this film: multiple stories that begin to overlap. Sure, others (Tarantino) have tried this, but I think this is the most expertly done conception I've seen yet.Kevin Spacey's part as a Hollywood obsessed cop is beautiful and he fits the part to a tee. His role is supposed to be similar to Dean Martin and I can see that; Spacey again harnessed this kind of character when he made """"Beyond the Sea"""". Spacey's role is the connection between the world of law and the world of fame.Russell Crowe plays the """"bad cop"""" who crosses the line with sheer thuggery and an attraction to a prostitute (Kim Basinger, who does a fine job being both alluring yet tasteful). His part was supposed to be for Michael Madsen (one of the greatest actors of all time for a cop/crook movie), but I think Crowe may have been the better choice. Who else can be a natural thug?Guy Pearce... I was not sure how to take him. I have not enjoyed him (""""Time Machine"""") and yet also loved him (""""Memento""""). In the beginning, I thought it would be another geeky Pearce role and I was a bit concerned. But as the film progresses, so does Pearce's character become more lovable and impressive. You'll agree.Danny DeVito was okay and James Cromwell was insidiously delightful.Brian Helgeland adapted this screenplay. You may know him best as the writer of """"A Knight's Tale"""" and """"The Order"""". The Order was crappy. But A Knight's Tale is fantastic. This, by far, will go down as his crowning achievement. He may as well call up Michael Bay and go retire in the South Seas where they'll never be found.Simply put, this is the best film I've seen in at least a month (and I watch at least a movie a day). Maybe the best film I've seen all year. Don't set this movie aside, you need to put this on the top of your honeydew list."""
tt0119488,9,We've not come very far since this classic in terms of high quality cop crime dramas. Acting and direction is perfection.
tt0499549,10,"""I was waiting for this day for the longest time. I was a kid back in 2009 when this movie released. So never got to watch it back then. But now when it rereleased I booked the first day show to a IMAX show and oh boy was I blown away! This is nothing short of a masterpiece! It's beyond belief how a film like this could've been made. Every scene, every shot is perfection. You are transferred to a different world and become so engrossed in the film. Never have I attended a movie where at the end of it people got up from their seats and started clapping! Last time this happened was after Infinity War. That movie too was a damn brilliant one. I'm from India and this is legit rare, where people go crazy, so crazy after any English film. This was one experience that I will never forget. I'm definitely going for it again next weekend cuz just once was not enough.Every human on the planet needs to experience this magnificent work of art!"""
tt0499549,10,"""I saw this epic last night at the Empire Leicester Sq in London, which is a superb venue in which to view this film. Huge screen, excellent sound and an extraordinary Dolby, 3 dimensional image. The whole effect is mind blowing.This is a 'Must see' movie, innovative, and extraordinary. I think it will be regarded by most cinema goers as another milestone in the history of the art. The level of realism achieved is remarkable, and although the film is relatively long in real time, it retains it's excitement and holds the audience's attention to the end.Performances are good, but this is not the sort of film that dwells on big star value for the actors, although Sigorney Weaver does shine and delivers a very convincing performance, as do the rest of the cast. But as there is so much entertainment and action value on screen the human element does not dominate in the usual way.As Writer/Director, James Cameron deserves high praise for this creation and in my opinion it will break box office records. I thoroughly enjoyed this film."""
tt0499549,10,Hatts of to JAMES CAMERON for thinking and creating a vision like this. It takes a lotseof hardwork & research to build a whole new world. And there is a reason why this movie is still the no 1 movie in the world. I've never seen this kind of visuals in any other film. And this movie was made in 2009 that was an amazing achievement by the VFX creators & the director itself. You can easily get connected with the movie plot and the way the director has shown the Pandora world was just unbelievable. Cast of this film has done a fabulous job while performing so well and get into the character that not a single one will disappoint. Emotional scenes are so powerful that you feel the characters and their pain for what their suffering. Visual Effects makes this movie so powerful that every creature and big scenery scenes looks real. That's why it has re-released once again to feel the same experience. Don't miss this one on the big screen if you haven't seen it. It's a total new world experience. Can't wait for the PART 2....
tt0499549,10,"""When movies are created, they are done so with intent. Different genres of film target specific audiences, a formula which has sustained Hollywood and it's industries since the beginning of the blockbuster movies. When a movie is created in a manner that sets in motion any given goal, said films success is pendant on whether or not that goal is reached. If a comedy creates laughter, or if a romance produces tears, then they are successes in their own right. So when a massively ambitious, seemingly impossible to create film aiming to usher in a new era manages to grab hold of it's audience and take them on an unprecedented cinematic roller coaster ride that delivers the goods every turn of the way, it can be considered successful. Avatar is that success.A work in progress that spanned a decade and a half, Avatar is more than just a film - it's an experience, an event. When James Cameron set out to make this movie back in the mid 90's, he realized that his ambitions were simply too far ahead of their time. His ideas could not be reached in a feasible manner, and due to this, he had to wait. Or create. Once informed that the image he held for this film was one that was out of grasp, he began working on the technology that would bring his masterpiece within reach. Fifteen years and nearly half a billion dollars later, James Cameron has brought that vision to the screen, and has done so in an extravagant and showstopping way.Avatar tells the tale of a war between species, each fighting for the ultimate survival of their race. Desperate to find the fuel for their dying planet, human soldiers and scientists set out from earth and set course for Pandora. A planet connected by all living things, Pandora is home to an indigenous species known as the Na'vi, as well as the precious element Unobtanium needed to save earth. Using transference technology, paralyzed marine Jake Sully is volunteered for the """"Avatar Program"""", which enables the thoughts and mind of a human to be placed within the shell of a tube-born Na'vi body. Using this as technique to their advantage, Jake is sent into the harsh Jungles of Pandora in order to bond with the natives, thus gaining knowledge and insight on their ways. Having originally planned to use this knowledge as a means of negotiating the natives relocation, so that the humans can access the deposit of Unobtainium - which just happens to sit below their most worshiped and valued pseudo-deity of their planet.While the plot on paper may read as a standard shoot'em-up action sci-fi flick, it is a near inconceivable task to truly explain how incorrect this appearance truly is. This takes a stroke from every movie, and a dab from every genre, and manages to create a portrait of beauty, in which all pre-existing notion of what cinema can and cannot do is destroyed. Within the lengthy hundred and sixty some odd minutes of film, moviegoers will find that there is always something to keep them enthralled, a merciful gift when considering how tedious many of the longer film of recent memory can become.No matter what can be said about the overtly cheesy script,a criticism that, while holding true, manages to fit charmingly into the over-the-top nature of the film, Avatar does as it set out to do, bringing moviegoers a cinematic experience rather than a film. Relying on the technology that he created, Cameron pours his heart into this movie, and it shows in every scene. Ranging from the absurdly detailed creatures to all-too-realistic planet, this flick manages to tell a fulfilling story while all the while throwing jaw-dropping scenery at the audience, giving them only enough time to recover before bombarding them with yet another breathtaking shot.Be it the fantastical and charming love story told between the native and the outsider, or the too-real-to-be-true action scenes between gunships and foreign ferals, Avatar is what Star Wars was too the 70's, the Wizard Of Oz of the 40's - a masterpiece that will go down in movie history as a game changer of it's time.4 Stars out of 4 Stars"""
tt0499549,10,"""A { - M I C R O - } REVIEW .I just { R E }-watched this film on DVD ...{ YES, believe it or not, some of us STILL like to do that ⭐❗}.. at home with my family the other night. I'm pretty darn sure that I'd watched it ATLEAST twice ( if not an outright THREE times ) ...just AS SOON AS it was released a whole D E C A D E ⭐ ago....... WAY, WAY, WAY back in December 2009 .I am ENTIRELY-aware that I'll be { TRULY :P } lucky if EVEN FIVE PEOPLE read this review, given the aforementioned, above fact. { THE REASON ⭐ } ..I'M writing this review is to get, ( say ), THREE of the """"5 of you"""" who M A Y JUST ~ ( & this is ENTIRELY possible ) ~ N O T have seen it... Y E T . . to watch it . { YES , S T I L L❗} .... it is truly a """" TIMELESS """" . . . . M A S T E R P I E C E 🌠 .If you come to the film with an OPEN HEART & AN OPEN MIND, then I can unequivocally promise.... this """"truly LAVISH"""" visual & metaphysical extravaganza will well & truly set your SOUL ON FIRE 🔥 🔥 { in the Good Sense, of course }. If you thought that the CGI & SPFX of """" T I T A N I C ❤ """" were just.. { - W - A - Y - } Ahead of their time, for circa 1997 ; then Trust Me . . . . . THIS TOPS EVEN { - T - H - A - T ⭐ - } VERITABLE CINEMATIC """"COLOSSUS"""", believe -it-or-DON'T .A LAVISH, """"CELESTIAL"""", NO-REGRETS 25 MARKS OUT OF 10 💥❗❗."""
tt0499549,10,"""Just go! The people who made this movie, most of which are just average working people making a normal salary deserve it for what they have created. This movie accomplishes what most people go to movies for. To escape from reality for a little while.Not only is this what I consider a milestone in the evolution of state of the art movie making, it's a good story with a simple message.A bit annoyed at some of the criticisms. I don't see anything political in the metaphorical message this movie presents. If Republicans hate the idea that getting close to nature is good and war is bad then too bad so sad for them! There is only 1 directly political reference to Bush. That is when the military offensive is referred to as a """"shock and awe"""" campaign. If people are going to get their panties in a bunch over that then again, sucks to be them! Also don't understand the criticisms about the similarity to Dances with Wolves. Dances with Wolves was not a unique idea. Modern society has been screwing over aboriginals for centuries. What is so bad in pointing that out once in awhile in a way that most people can relate to? By seeing it through the eyes of someone from this modern world.I loved every minute of this movie. There were a couple tiny teeny little things in the dialog I would have done differently but no matter how you slice it, this is a masterpiece!"""
tt0499549,10,"""Avatar was probably the greatest movie i have ever seen in my life. The special effects were jaw-dropping, and i didn't even see the movie in 3-D. But i will go see it for the 3rd time this week, in Imax 3-D.The emotions displayed on the characters faces were incredibly detailed, especially Neytiri. It all looked so real. If i didn't know better, i would of said that they just went to a distant planet and filmed aliens. It looked so real... This was probably the first movie that i actually was disappointed that it ended. i really wanted it to never end. The flying scenes were incredible, and the scenes when the humans interact with the Na'Vi were flawless."""
tt0120338,10,"""You can watch this movie in 1997, you can watch it again in 2004 or 2009 or you can watch it in 2015 or 2020, and this movie will get you EVERY TIME. Titanic has made itself FOREVER a timeless classic! I just saw it today (2015) and I was crying my eyeballs out JUST like the first time I saw it back in 1998. This is a movie that is SO touching, SO precise in the making of the boat, the acting and the storyline is BRILLIANT! And the preciseness of the ship makes it even more outstanding! Kate Winslet and Leonardo Dicaprio definitely created a timeless classic that can be watched time and time again and will never get old. This movie will always continue to be a beautiful, painful & tragic movie. 10/10 stars for this masterpiece!"""
